,color,duration,gross,genres,facenumber_in_poster,language,content_rating,budget,title_year,imdb_score,aspect_ratio,director_avg_gross,director_avg_score,director_movies,actor_average_score,actor_average_gross,actor_movies,gross_class
3894,Color,111.0,31968347.0,Drama|Romance,0.0,English,R,3600000.0,1995.0,7.6,1.66,0.0,0.0,0,2.2592592592592595,25390058.68518519,6,4
3898,Color,91.0,35385560.0,Mystery|Thriller,1.0,English,R,4000000.0,2015.0,4.6,2.35,85369553.7,5.9,10,1.2055555555555555,5258007.777777778,3,4
3901,Color,106.0,20803237.0,Comedy|Drama,1.0,English,R,3500000.0,2010.0,7.1,1.85,0.0,0.0,0,2.130555555555555,12002142.055555558,7,4
3902,Color,93.0,13008928.0,Horror|Sci-Fi|Thriller,0.0,English,R,4000000.0,1988.0,7.3,2.35,29805548.28571429,7.542857142857143,7,0.0,0.0,0,3
3906,Color,165.0,25359200.0,Drama,0.0,English,R,4000000.0,2014.0,8.0,1.85,14974200.666666664,7.311111111111112,9,0.0,0.0,0,4
3908,Color,119.0,180011740.0,Action|Adventure|Sci-Fi|Thriller,0.0,English,PG-13,100000000.0,2001.0,5.7,2.35,97891884.16666669,7.366666666666666,6,1.3185185185185186,4726942.814814815,4,8
3909,Color,93.0,10097096.0,Comedy,2.0,English,R,4000000.0,2001.0,4.6,1.85,9821335.0,4.0,1,0.0,0.0,0,3
3910,Color,82.0,9821335.0,Comedy,1.0,English,R,6000000.0,2000.0,4.0,1.85,0.0,0.0,0,1.3,8423723.0,2,2
3911,Color,101.0,8243880.0,Crime|Drama|Fantasy|Romance,1.0,English,R,3200000.0,2003.0,7.0,2.35,0.0,0.0,0,2.651851851851852,24285276.37037037,10,2
3913,Color,81.0,7825820.0,Crime|Mystery|Thriller,0.0,English,R,4000000.0,2006.0,5.9,1.85,0.0,0.0,0,5.345370370370372,49956794.89814815,25,2
3915,Color,107.0,14637490.0,Horror|Mystery|Thriller,2.0,English,R,25000000.0,2010.0,4.8,2.35,51291991.44444445,6.2444444444444445,9,1.6,16413721.888888888,2,3
3917,Color,86.0,17314483.0,Comedy|Fantasy,2.0,English,R,4000000.0,2014.0,4.7,1.85,40041683.0,5.1,1,0.9555555555555556,7295275.0,2,3
3918,Color,110.0,6525762.0,Comedy|Drama|Romance,2.0,English,R,4000000.0,2002.0,6.7,1.85,0.0,0.0,0,3.748148148148148,14427171.777777774,7,2
3921,Color,110.0,4301331.0,Comedy|Fantasy,6.0,English,R,4000000.0,1995.0,6.7,1.85,0.0,0.0,0,0.6888888888888891,1421468.111111111,1,2
3922,Color,104.0,4046737.0,Comedy|Drama|Romance,1.0,English,R,4000000.0,2002.0,7.1,1.85,0.0,0.0,0,0.7888888888888889,354789.11111111107,1,2
3923,Color,96.0,3713002.0,Documentary,1.0,English,R,8000000.0,2003.0,2.7,1.85,0.0,0.0,0,0.0,0.0,0,2
3924,Color,110.0,3468572.0,Drama,0.0,English,R,4000000.0,1988.0,7.3,1.85,43848100.0,7.4,1,0.6111111111111109,891763.5555555555,1,2
3925,Color,84.0,2892582.0,Comedy,0.0,English,R,4000000.0,1996.0,7.6,1.85,0.0,0.0,0,2.4,42682212.11111111,3,2
3926,Color,94.0,2800000.0,Comedy,3.0,English,R,4000000.0,1999.0,5.8,1.85,0.0,0.0,0,0.6444444444444445,7817809.444444444,1,2
3927,Color,93.0,2426851.0,Comedy|Crime|Romance|Thriller,1.0,English,R,4000000.0,2007.0,6.5,2.55,18348452.666666668,6.900000000000001,3,2.811111111111112,28475324.444444444,7,2
3928,Color,96.0,1325073.0,Comedy|Drama,0.0,English,R,4000000.0,2005.0,6.6,2.35,0.0,0.0,0,1.2111111111111108,12035787.888888888,2,2
3931,Color,102.0,2601847.0,Documentary|Music,0.0,None,PG-13,4000000.0,2011.0,8.5,2.35,0.0,0.0,0,0.0,0.0,0,2
3932,Color,87.0,800000.0,Adventure|Fantasy,0.0,English,R,4000000.0,1987.0,4.8,1.85,0.0,0.0,0,0.9666666666666668,12444444.444444446,1,1
3935,Color,99.0,562059.0,Drama|Thriller,4.0,English,R,4000000.0,2002.0,7.0,1.85,0.0,0.0,0,2.8633333333333333,26043390.98888889,9,1
3936,Color,106.0,399793.0,Drama,0.0,English,R,4000000.0,1999.0,5.4,1.78,31968347.0,7.6,1,1.5037037037037038,6001335.518518519,4,1
3938,Color,117.0,371897.0,Drama,2.0,English,R,4000000.0,2013.0,6.9,2.35,27422287.0,6.75,4,1.4877777777777776,7803923.3288888885,27,1
3940,Color,102.0,354704.0,Crime|Drama|Horror|Thriller,0.0,English,R,1300000.0,1987.0,5.9,1.85,0.0,0.0,0,0.8222222222222223,7277777.777777777,1,1
3944,Color,106.0,58214.0,Crime|Drama|Thriller,0.0,English,R,9500000.0,2010.0,7.0,2.35,0.0,0.0,0,1.584259259259259,9801532.953703703,7,1
3945,Color,103.0,75078.0,Comedy,4.0,English,R,14000000.0,2000.0,6.3,1.85,66424733.5,6.9875,8,0.8111111111111109,1448740.0,1,1
3950,Color,98.0,18469.0,Drama|Horror|Sci-Fi,1.0,English,R,650000.0,2010.0,6.5,2.35,0.0,0.0,0,0.0,0.0,0,1
3952,Color,92.0,12836.0,Biography|Drama,1.0,English,R,4000000.0,1997.0,5.8,1.85,0.0,0.0,0,2.066666666666667,11744716.469135804,12,1
3970,Color,226.0,198655278.0,Drama|History|Romance|War,1.0,English,G,3977000.0,1939.0,8.2,1.37,0.0,0.0,0,0.0,0.0,0,8
3972,Color,152.0,14873.0,Adventure|War|Western,2.0,English,Approved,3800000.0,1965.0,6.8,2.35,0.0,0.0,0,0.0,0.0,0,1
3974,Color,107.0,8000000.0,Biography|Comedy|Musical|Romance|Western,0.0,English,Passed,3768785.0,1950.0,7.0,1.37,0.0,0.0,0,0.0,0.0,0,2
3978,Color,102.0,2956000.0,Adventure|Comedy|Musical|Romance,0.0,English,Approved,3700000.0,1948.0,7.1,1.37,0.0,0.0,0,0.0,0.0,0,2
3985,Color,88.0,83400000.0,Comedy,0.0,English,PG,3500000.0,1980.0,7.8,1.85,0.0,0.0,0,0.0,0.0,0,6
3987, Black and White,97.0,27900000.0,Comedy|Drama,1.0,English,R,3500000.0,1995.0,7.3,1.85,0.0,0.0,0,0.6,7788888.888888889,1,4
3988,Color,97.0,27900000.0,Crime|Drama|Thriller,2.0,English,R,3500000.0,1993.0,7.5,1.85,0.0,0.0,0,0.0,0.0,0,4
3990,Color,85.0,14000000.0,Comedy|Fantasy|Horror|Thriller,0.0,English,R,3500000.0,1987.0,6.0,1.85,0.0,0.0,0,0.7444444444444445,4000000.0,1,3
3996,Color,92.0,25138292.0,Horror|Mystery,0.0,English,R,3500000.0,2015.0,6.8,1.66,0.0,0.0,0,1.2629629629629628,4151787.148148149,4,4
3997,Color,93.0,10305534.0,Comedy,2.0,English,R,3500000.0,1998.0,3.9,1.85,0.0,0.0,0,0.0,0.0,0,3
3998,Color,96.0,9449219.0,Comedy|Drama|Romance,2.0,English,R,3500000.0,1996.0,6.1,1.85,10246600.0,6.6,1,1.6555555555555557,1143538.888888889,2,2
3999, Black and White,105.0,6390032.0,Biography|Drama,2.0,English,R,3500000.0,1998.0,7.5,2.35,0.0,0.0,0,0.6444444444444445,6407403.166666668,2,2
4003,Color,37.0,5923044.0,Comedy|Fantasy|Horror|Thriller,0.0,English,X,3600000.0,1987.0,7.8,1.85,0.0,0.0,0,0.0,0.0,0,2
4004,Color,81.0,3293258.0,Action|Adventure|Comedy|Musical,0.0,English,PG-13,3000000.0,2001.0,5.2,1.85,0.0,0.0,0,0.0,0.0,0,2
4008,Color,101.0,220234.0,Comedy|Romance,3.0,English,R,3500000.0,2006.0,6.5,1.85,0.0,0.0,0,4.597777777777779,54774527.64444444,13,1
4009,Color,102.0,34350553.0,Action|Comedy|Sci-Fi,4.0,English,R,68000000.0,2012.0,5.7,2.35,0.0,0.0,0,3.555555555555556,28868441.222222224,5,4
4010,Color,98.0,101228.0,Comedy|Drama,4.0,English,R,3500000.0,2005.0,6.4,1.85,0.0,0.0,0,3.7080952380952383,39884568.86825397,18,1
4011,Color,91.0,96793.0,Action|Comedy|Romance,3.0,English,PG-13,3500000.0,2004.0,5.3,2.35,0.0,0.0,0,1.4555555555555555,20508585.0,4,1
4025,Color,107.0,5354039.0,Biography|Drama|Thriller,8.0,English,R,3500000.0,2011.0,7.1,1.85,0.0,0.0,0,2.7335185185185185,25055214.791203704,28,2
4027,Color,92.0,2926565.0,Comedy|Drama,0.0,English,R,3000000.0,2008.0,6.5,1.66,0.0,0.0,0,2.2,13326978.392592592,9,2
4028,Color,107.0,13092000.0,Drama|Music,0.0,English,R,3300000.0,2014.0,8.5,2.4,0.0,0.0,0,2.2436507936507937,29415657.87698413,30,3
4035,Color,91.0,8108247.0,Drama|Romance,0.0,English,PG-13,3300000.0,2006.0,7.4,1.85,0.0,0.0,0,1.6111111111111107,22198525.0,2,2
4044,Color,105.0,5776314.0,Comedy|Drama|Romance,4.0,English,R,3200000.0,2010.0,7.2,1.85,1325073.0,6.6,1,1.4944444444444442,12536041.944444446,3,2
4046,Color,109.0,141600000.0,Comedy,6.0,English,R,3000000.0,1978.0,7.6,1.85,0.0,0.0,0,0.0,0.0,0,7
4051,Color,115.0,38168022.0,Comedy|Documentary,0.0,English,R,3000000.0,2000.0,6.6,1.85,17866476.9,6.659999999999998,10,0.6888888888888888,1597916.2777777778,2,4
4052,Color,98.0,84749884.0,Horror,0.0,English,R,3000000.0,2010.0,5.7,1.85,0.0,0.0,0,0.7000000000000001,11990809.222222222,1,6
4056,Color,87.0,30000000.0,Fantasy|Horror,0.0,English,R,2200000.0,1985.0,5.4,1.85,0.0,0.0,0,0.0,0.0,0,4
4058,Color,85.0,64423650.0,Horror|Sci-Fi|Thriller,0.0,English,R,3000000.0,2013.0,5.7,2.35,0.0,0.0,0,0.6555555555555556,2563338.333333333,1,5
4059,Color,110.0,48056940.0,Horror|Mystery,0.0,English,R,3000000.0,2012.0,6.8,2.35,77933341.33333333,5.9,3,0.8444444444444444,9833848.88888889,1,5
4060,Color,113.0,19184015.0,Biography|Comedy|Documentary,1.0,English,R,3000000.0,2002.0,5.4,1.85,8735529.0,5.5,1,0.6111111111111109,9904230.666666666,1,3
4063,Color,98.0,24629916.0,Comedy|Drama|Family|Sport,0.0,English,PG,3000000.0,1997.0,5.1,1.85,0.0,0.0,0,1.4444444444444444,16484177.111111112,3,4
4065,Color,86.0,19472057.0,Horror|Thriller,0.0,English,R,3000000.0,1986.0,5.9,1.85,0.0,0.0,0,0.0,0.0,0,3
4067,Color,100.0,15369573.0,Adventure|Comedy|Sci-Fi,1.0,English,PG,3000000.0,1990.0,5.3,1.85,0.0,0.0,0,0.0,0.0,0,3
4070,Color,91.0,15935068.0,Fantasy|Horror|Thriller,0.0,English,R,2500000.0,1993.0,4.3,1.85,0.0,0.0,0,0.5444444444444445,1861887.611111111,2,3
4072,Color,100.0,11694528.0,Comedy|Documentary|Music,0.0,English,R,3000000.0,2005.0,7.2,1.85,34126138.0,8.3,1,2.057407407407408,18922025.05555556,8,3
4075,Color,84.0,10017041.0,Action|Comedy|Crime,3.0,English,R,3000000.0,2009.0,5.9,1.85,0.0,0.0,0,3.094444444444445,16340872.305555558,10,3
4081,Color,99.0,7059537.0,Comedy,0.0,English,PG-13,3000000.0,2006.0,3.0,1.85,0.0,0.0,0,1.2694444444444446,2117108.1944444445,5,2
4082,Color,109.0,8114507.0,Drama|Romance,1.0,English,R,3000000.0,2013.0,7.9,1.85,15831662.375,7.2375,8,0.0,0.0,0,2
4083,Color,95.0,7888703.0,Comedy|Fantasy,1.0,English,PG,3000000.0,1987.0,3.2,1.85,0.0,0.0,0,0.0,0.0,0,2
4084,Color,97.0,7282851.0,Action|Fantasy|Horror|Sci-Fi|Thriller,1.0,English,R,3000000.0,1988.0,6.5,1.85,0.0,0.0,0,0.0,0.0,0,2
4086,Color,90.0,5844929.0,Comedy|Drama,1.0,English,PG-13,3000000.0,2002.0,7.0,1.85,0.0,0.0,0,0.7944444444444444,8260448.555555556,2,2
4090,Color,82.0,4142507.0,Comedy|Romance,1.0,English,R,3000000.0,2000.0,4.4,1.85,0.0,0.0,0,0.7444444444444445,376299.77777777775,1,2
4091,Color,109.0,4109095.0,Crime|Drama|History|Romance,0.0,English,R,3000000.0,1996.0,6.0,1.85,2832826.0,6.2,1,0.0,0.0,0,2
4094,Color,98.0,3902679.0,Fantasy|Horror,0.0,English,R,3000000.0,1993.0,5.3,1.66,0.0,0.0,0,1.4944444444444445,19920463.27777778,3,2
4095,Color,95.0,3559990.0,Comedy|Crime,0.0,English,R,3000000.0,1997.0,5.3,1.85,0.0,0.0,0,0.0,0.0,0,2
4097,Color,104.0,3287435.0,Drama,2.0,English,R,4500000.0,2001.0,7.1,1.85,0.0,0.0,0,2.375,21064178.638888888,6,2
4098,Color,87.0,3071947.0,Comedy|Crime|Thriller,3.0,English,R,3500000.0,1999.0,5.4,1.85,0.0,0.0,0,0.0,0.0,0,2
4099,Color,108.0,2961991.0,Biography|Drama,4.0,English,R,3300000.0,1996.0,6.9,1.85,0.0,0.0,0,3.8740740740740742,33387348.0,7,2
4103,Color,89.0,2223990.0,Comedy|Documentary,1.0,English,R,3000000.0,2003.0,6.6,1.85,20218.0,5.3,1,0.6305555555555556,3687719.6388888885,4,2
4104,Color,102.0,1821983.0,Comedy|Drama|Horror,0.0,English,R,3000000.0,2014.0,5.4,2.35,22635122.55555556,6.933333333333334,9,3.1578136200716855,41408000.49498208,39,2
4106,Color,110.0,2848578.0,Drama|Family,0.0,English,PG,3500000.0,2010.0,6.3,1.78,0.0,0.0,0,0.0,0.0,0,2
4114,Color,87.0,418268.0,Comedy|Romance,3.0,English,R,3000000.0,2012.0,5.3,2.35,0.0,0.0,0,3.7346296296296297,51385325.27592593,25,1
4117,Color,93.0,200803.0,Comedy,3.0,English,R,3000000.0,2012.0,5.3,1.78,0.0,0.0,0,1.477777777777778,3024808.8888888895,2,1
4118,Color,111.0,33631221.0,Crime|Drama|Thriller,1.0,English,R,25000000.0,2014.0,6.0,2.35,176740650.0,7.6,1,0.7250000000000001,4322293.333333333,4,4
4122,Color,88.0,143000.0,Horror|Thriller,0.0,English,R,5000000.0,2009.0,4.1,2.35,0.0,0.0,0,0.0,0.0,0,1
4123,Color,97.0,39852.0,Comedy|Drama,1.0,English,R,3000000.0,1999.0,6.7,1.85,0.0,0.0,0,1.5111111111111108,12650611.61111111,5,1
4128,Color,108.0,334185206.0,Adventure|Family|Fantasy,0.0,English,PG,200000000.0,2010.0,6.5,1.85,115765984.1818182,7.063636363636364,11,3.8248309178743964,49416100.97471821,37,9
4141,Color,105.0,201148159.0,Drama|Family|Fantasy|Romance,1.0,English,PG,95000000.0,2015.0,7.0,2.35,115782124.0,6.6,2,2.216666666666667,40461243.11111111,4,9
4147,Color,105.0,3123749.0,Comedy|Romance,8.0,English,R,1500000.0,2005.0,6.5,1.85,0.0,0.0,0,2.5666666666666664,24107067.222222224,4,2
4154,Color,116.0,22201636.0,Crime|Drama|Music,1.0,English,R,8000000.0,2005.0,7.4,1.85,0.0,0.0,0,0.0,0.0,0,4
4155, Black and White,120.0,25000000.0,Comedy|Music|Romance,2.0,English,Not Rated,2883848.0,1959.0,8.3,1.66,0.0,0.0,0,0.0,0.0,0,4
4156,Color,88.0,19170001.0,Horror,0.0,English,R,2800000.0,1988.0,5.3,1.85,0.0,0.0,0,0.6555555555555556,155555.55555555553,1,3
4157, Black and White,102.0,22202612.0,Adventure|Family|Fantasy|Musical,3.0,English,Passed,2800000.0,1939.0,8.1,1.37,0.0,0.0,0,0.0,0.0,0,4
4158, Black and White,106.0,86300000.0,Comedy,0.0,English,PG,2800000.0,1974.0,8.0,1.85,0.0,0.0,0,0.0,0.0,0,6
4159,Color,95.0,952620.0,Horror,0.0,English,R,2000000.0,2007.0,5.7,1.85,0.0,0.0,0,0.0,0.0,0,1
4161,Color,113.0,9054736.0,Drama,1.0,English,R,2700000.0,1997.0,7.1,1.66,1001437.0,7.2,1,0.0,0.0,0,2
4168,Color,93.0,119500000.0,Comedy|Western,0.0,English,R,2600000.0,1974.0,7.8,2.35,0.0,0.0,0,0.0,0.0,0,7
4169,Color,97.0,32600000.0,Horror|Thriller,0.0,English,R,1800000.0,1984.0,5.9,1.85,0.0,0.0,0,0.0,0.0,0,4
4173,Color,109.0,10654581.0,Drama|Sci-Fi|Thriller,0.0,English,R,34000000.0,1999.0,5.3,1.85,0.0,0.0,0,3.7456790123456787,22609888.20987655,13,3
4180,Color,86.0,40041683.0,Comedy|Fantasy,6.0,English,R,2500000.0,2013.0,5.1,1.85,0.0,0.0,0,2.344444444444445,14084518.222222222,4,5
4181,Color,87.0,33349949.0,Documentary,0.0,English,PG,2500000.0,2012.0,5.1,1.85,0.0,0.0,0,0.0,0.0,0,4
4182,Color,119.0,33386128.0,Horror,0.0,English,R,15000000.0,2009.0,4.9,1.85,14742318.0,6.45,2,2.3888888888888893,44413081.66666666,3,4
4183,Color,149.0,25809813.0,Comedy|Drama|Music,6.0,English,PG,26000000.0,1996.0,6.9,1.37,0.0,0.0,0,1.6962962962962962,26846904.29629629,7,4
4184,Color,98.0,14400000.0,Horror|Mystery|Sci-Fi,0.0,English,R,2500000.0,1982.0,4.6,2.35,0.0,0.0,0,0.0,0.0,0,3
4187,Color,75.0,32230907.0,Comedy|Documentary,0.0,English,R,2500000.0,2013.0,6.7,1.85,0.0,0.0,0,0.0,0.0,0,4
4188,Color,104.0,6401336.0,Drama,2.0,English,R,2500000.0,1991.0,7.1,1.78,0.0,0.0,0,0.8166666666666665,3180139.972222222,4,2
4189,Color,102.0,26781723.0,Comedy|Drama|Romance,3.0,English,R,2500000.0,2004.0,7.6,2.35,0.0,0.0,0,0.0,0.0,0,4
4190,Color,105.0,5400000.0,Drama|Romance,1.0,English,R,2500000.0,1995.0,8.1,1.85,4610273.5,7.4,2,0.0,0.0,0,2
4192,Color,107.0,1282084.0,Drama,1.0,English,R,2500000.0,1999.0,7.0,2.35,0.0,0.0,0,0.7999999999999999,86380.33333333331,1,2
4195,Color,89.0,3325638.0,Comedy|Crime|Drama|Sci-Fi,3.0,English,PG-13,2500000.0,2012.0,7.1,2.35,0.0,0.0,0,1.9888888888888887,12108849.851851853,7,2
4197,Color,95.0,6851969.0,Comedy|Drama|Romance,1.0,English,R,2500000.0,2013.0,7.1,2.35,0.0,0.0,0,2.3777777777777778,16242913.38888889,5,2
4199,Color,101.0,12995673.0,Comedy|Documentary|War,1.0,English,R,2500000.0,2008.0,7.7,1.78,128505958.0,7.3,1,0.7555555555555555,72624.55555555555,1,3
4200,Color,112.0,173783.0,Documentary,0.0,English,Not Rated,2500000.0,2008.0,7.6,1.85,0.0,0.0,0,1.5666666666666669,1226458.8888888888,2,1
4202, Black and White,92.0,114324072.0,Comedy|Sport,0.0,English,PG-13,20000000.0,2004.0,6.7,2.35,0.0,0.0,0,3.5407407407407403,33949665.574074075,8,7
4203,Color,100.0,71904.0,Comedy|Drama|Family,1.0,English,PG-13,2500000.0,2006.0,5.7,1.85,0.0,0.0,0,0.8999999999999999,11367655.555555554,1,1
4204,Color,80.0,99851.0,Documentary,0.0,English,R,2500000.0,2010.0,7.1,1.78,0.0,0.0,0,0.0,0.0,0,1
4207,Color,90.0,75727.0,Drama|Romance|Sci-Fi|Thriller,0.0,Spanish,PG-13,2500000.0,2008.0,5.9,1.85,0.0,0.0,0,1.9851851851851847,9209557.277777778,6,1
4208,Color,96.0,322157.0,Comedy|Crime|Drama,0.0,English,R,2500000.0,2010.0,6.8,1.85,0.0,0.0,0,3.351851851851852,54574339.75925925,9,1
4212,Color,120.0,5731103.0,Drama|History,10.0,English,R,2400000.0,1996.0,6.8,1.85,21198716.5,6.883333333333334,6,0.0,0.0,0,2
4219,Color,105.0,178739.0,Drama|Musical,0.0,English,PG-13,2450000.0,2011.0,3.9,1.85,0.0,0.0,0,0.7333333333333333,2426198.2222222225,1,1
4228,Color,91.0,36200000.0,Horror|Thriller,0.0,English,R,4000000.0,1982.0,5.7,2.35,19100000.0,6.1,1,0.0,0.0,0,4
4229,Color,92.0,21300000.0,Horror|Mystery|Thriller,0.0,English,R,2200000.0,1985.0,4.7,1.85,0.0,0.0,0,0.0,0.0,0,4
4230,Color,117.0,379643.0,Drama,0.0,English,PG-13,2200000.0,2007.0,5.9,1.85,0.0,0.0,0,3.7277777777777783,63355784.33333334,6,1
4238, Black and White,172.0,23650000.0,Drama|Romance|War,5.0,English,Not Rated,2100000.0,1946.0,8.1,1.37,0.0,0.0,0,0.0,0.0,0,4
4241,Color,125.0,3330.0,Crime|Drama,0.0,English,R,2100000.0,2015.0,7.2,2.35,0.0,0.0,0,0.0,0.0,0,1
4248,Color,96.0,792966.0,Action|Comedy|Horror|Sci-Fi,2.0,English,R,2300000.0,1989.0,5.1,1.33,0.0,0.0,0,0.0,0.0,0,1
4251,Color,100.0,14673301.0,Horror|Mystery,0.0,English,R,2000000.0,2014.0,6.9,2.35,0.0,0.0,0,0.0,0.0,0,3
4257,Color,118.0,11533945.0,Biography|Crime|Drama|Romance,0.0,English,R,2000000.0,1999.0,7.6,1.85,0.0,0.0,0,0.0,0.0,0,3
4260,Color,129.0,34522221.0,Drama,7.0,English,PG-13,2000000.0,2011.0,7.0,2.35,21813071.0,6.6,2,0.7444444444444445,1130518.1111111112,1,4
4266,Color,80.0,5792822.0,Drama|Romance,0.0,English,R,2700000.0,2004.0,8.0,1.85,21235257.8,7.2,5,0.6888888888888891,555555.5555555556,1,2
4268,Color,100.0,4599680.0,Drama,2.0,English,R,1500000.0,2003.0,6.8,1.85,0.0,0.0,0,1.475,7398907.055555556,5,2
4270,Color,100.0,6531491.0,Drama,2.0,English,R,2000000.0,2010.0,7.2,1.85,0.0,0.0,0,0.0,0.0,0,2
4273,Color,91.0,3885134.0,Comedy|Drama,0.0,English,R,2000000.0,2005.0,7.4,1.85,0.0,0.0,0,0.0,0.0,0,2
4277,Color,116.0,3335839.0,Action|Crime|Drama|Thriller,2.0,English,R,2000000.0,2005.0,7.0,1.85,0.0,0.0,0,1.4982716049382718,19106557.967901234,14,2
4278,Color,97.0,2557668.0,Crime|Drama|Thriller,1.0,English,PG-13,2000000.0,2015.0,5.3,1.85,0.0,0.0,0,3.516666666666667,22929085.425925925,9,2
4279,Color,101.0,2506446.0,Comedy|Romance,0.0,English,R,2000000.0,2002.0,4.7,1.85,83056043.16666667,7.333333333333332,6,4.491111111111111,42054761.06666667,17,2
4283,Color,101.0,1984378.0,Comedy|Drama|Romance,3.0,English,Unrated,2000000.0,2006.0,6.5,1.78,3029081.0,7.8,1,0.0,0.0,0,2
4285,Color,120.0,1098224.0,Adventure,1.0,English,PG-13,2000000.0,2003.0,3.3,1.85,0.0,0.0,0,0.0,0.0,0,2
4287,Color,102.0,1477002.0,Drama|Romance,3.0,English,R,2000000.0,2015.0,6.9,2.35,0.0,0.0,0,2.0777777777777784,11619460.888888888,3,2
4291, Black and White,89.0,653621.0,Biography|Documentary|History,0.0,English,NC-17,2000000.0,2005.0,6.8,1.85,296665.0,6.3,1,0.0,0.0,0,1
4294,Color,86.0,535249.0,Comedy,0.0,English,R,3400000.0,2010.0,4.6,1.85,0.0,0.0,0,0.0,0.0,0,1
4296,Color,96.0,371081.0,Comedy|Drama,2.0,English,PG-13,6000000.0,2004.0,7.0,1.85,0.0,0.0,0,4.971885521885522,27103736.85185185,20,1
4298,Color,91.0,124494.0,Action|Adventure|Comedy|Drama|Music|Sci-Fi,1.0,English,PG-13,2000000.0,1998.0,6.7,1.85,0.0,0.0,0,0.0,0.0,0,1
4301,Color,85.0,100669.0,Comedy|Drama,1.0,English,R,3800000.0,2009.0,5.8,2.35,0.0,0.0,0,5.0664021164021165,42738519.132275134,31,1
4303,Color,129.0,186354.0,Drama,0.0,English,R,13500000.0,2015.0,4.5,2.35,169082054.2,6.5200000000000005,5,1.5407407407407403,13422644.666666664,4,1
4312,Color,96.0,198407.0,Drama,1.0,English,R,2000000.0,2006.0,6.6,1.85,0.0,0.0,0,1.6444444444444446,1483772.2222222222,3,1
4313,Color,85.0,13973532.0,Comedy|Crime,1.0,English,PG-13,25000000.0,2002.0,5.1,1.85,30628981.0,5.0,1,2.207407407407408,8372764.3703703685,5,3
4328, Black and White,92.0,7927.0,Crime|Drama|Film-Noir|Mystery|Thriller,1.0,English,Not Rated,2300000.0,1947.0,7.7,1.37,0.0,0.0,0,0.0,0.0,0,1
4333, Black and White,106.0,2436.0,Comedy|Fantasy|Musical|Sci-Fi,2.0,English,Not Rated,2000000.0,2012.0,5.7,2.35,0.0,0.0,0,0.0,0.0,0,1
4343, Black and White,99.0,4600000.0,Crime|Drama,2.0,English,R,1900000.0,1986.0,7.1,1.85,0.0,0.0,0,0.0,0.0,0,2
4344,Color,103.0,1420578.0,Drama|Fantasy,0.0,English,PG-13,1900000.0,2003.0,6.4,2.35,985341.0,7.3,1,3.0777777777777784,36945984.11111111,6,2
4350,Color,100.0,35266619.0,Drama|Fantasy|Horror,1.0,English,R,30000000.0,2013.0,5.9,2.35,11222847.5,7.05,2,3.89,31034987.2925926,26,4
4352,Color,101.0,26505000.0,Horror,1.0,English,X,1800000.0,1984.0,7.5,1.85,0.0,0.0,0,0.0,0.0,0,4
4355,Color,89.0,444044.0,Drama,6.0,English,R,1900000.0,2015.0,7.2,1.85,0.0,0.0,0,1.771296296296296,8168970.203703705,9,1
4361,Color,93.0,12784397.0,Drama|Fantasy,0.0,English,PG-13,1800000.0,2012.0,7.3,1.85,0.0,0.0,0,0.0,0.0,0,3
4363,Color,109.0,3050934.0,Drama|Music,1.0,English,PG-13,1800000.0,2000.0,7.3,1.85,0.0,0.0,0,2.1333333333333333,4666580.148148146,5,2
4376,Color,93.0,145540.0,Drama|Horror,1.0,English,R,500000.0,2002.0,6.7,1.85,0.0,0.0,0,0.8999999999999999,80875.88888888889,1,1
4381,Color,138.0,35918429.0,Crime|Drama,1.0,English,R,1700000.0,2001.0,7.5,2.35,0.0,0.0,0,3.87037037037037,51343406.96296296,10,4
4382,Color,105.0,92401.0,Horror|Thriller,0.0,English,R,2000000.0,2010.0,6.3,2.35,0.0,0.0,0,0.8555555555555556,12345619.444444446,1,1
4383,Color,98.0,1943649.0,Comedy|Crime|Romance,3.0,English,PG-13,1700000.0,1999.0,6.3,1.85,0.0,0.0,0,1.4333333333333331,9717989.888888888,2,2
4399,Color,111.0,2580.0,Drama|Mystery,2.0,English,R,1650000.0,2003.0,5.4,2.35,0.0,0.0,0,2.0416666666666665,7951138.027777777,6,1
4401,Color,110.0,58885635.0,Action|Horror|Thriller,0.0,English,R,26000000.0,2004.0,7.4,2.35,0.0,0.0,0,1.9796296296296292,11062680.296296297,9,5
4402,Color,108.0,19067631.0,Comedy|Drama|Romance,1.0,English,PG-13,2000000.0,2007.0,7.1,1.85,0.0,0.0,0,2.6222222222222222,15354250.666666664,5,3
4403,Color,92.0,11806119.0,Action|Biography|Drama|Sport,1.0,English,R,1100000.0,1988.0,6.8,1.85,0.0,0.0,0,0.0,0.0,0,3
4406,Color,88.0,7362100.0,Comedy|Drama,0.0,English,R,1500000.0,2005.0,7.4,1.85,0.0,0.0,0,0.0,0.0,0,2
4407,Color,97.0,7022940.0,Comedy|Drama|Romance,1.0,English,R,1000000.0,2001.0,6.7,1.85,0.0,0.0,0,0.0,0.0,0,2
4412,Color,110.0,2365931.0,Comedy|Crime|Drama|Romance,2.0,English,R,1500000.0,1998.0,7.5,1.85,0.0,0.0,0,2.1444444444444444,6914187.333333332,4,2
